 	SPACE	 
chevaliers	NOUN	chevalier
errant	VERB	errer
des	ADP	de
onzieme	ADJ	onziem
et	CCONJ	et
douzieme	ADJ	douziem
siècles	NOUN	siècle
;	PUNCT	;
et	CCONJ	et
passaient	VERB	passer
les	DET	le
longues	ADJ	long
soirées	NOUN	soirée
d	ADP	d
'	ADP	'
hiver	NOUN	hiver
à	ADP	à
nous	PRON	nous
les	PRON	le
raconter	VERB	raconter
.	PUNCT	.
La	DET	le
satyre	NOUN	satyre
vive	ADJ	vif
des	ADP	de
mœurs	NOUN	mœur
actuelles	ADJ	actuel
se	PRON	se
mêlait	VERB	mêler
à	ADP	à
ces	DET	ce
éternels	ADJ	éternel
récits	NOUN	récit
,	PUNCT	,
et	CCONJ	et
l	DET	l
'	DET	'
enthousiasme	NOUN	enthousiasme
qu	PRON	que
'	PRON	'
ils	PRON	il
y	PRON	y
mettaient	VERB	mettre
passait	VERB	passer
quelquefois	ADV	quelquefois
jusqu	ADP	jusqu
'	ADP	'
à	ADP	à
nous	PRON	nous
.	PUNCT	.
Le	DET	le
merveilleux	ADJ	merveilleux
a	VERB	avoir
tant	ADV	tant
d	ADP	d
'	ADP	'
empire	NOUN	empire
sur	ADP	sur
la	DET	le
jeunesse	NOUN	jeunesse
!	PUNCT	!
Nous	PRON	nous
lûmes	VERB	lire
ces	DET	ce
livres	NOUN	livre
que	PRON	que
le	DET	le
baron	NOUN	baron
et	CCONJ	et
le	DET	le
comte	NOUN	comte
regardoientcomme	VERB	regardoientcomme
les	DET	le
seuls	ADJ	seul
capables	NOUN	capable
d	ADP	d
'	ADP	'
enrichir	VERB	enrichir
notre	DET	notre
esprit	NOUN	esprit
de	ADP	de
connaissances	NOUN	connaissance
utiles	ADJ	utile
,	PUNCT	,
et	CCONJ	et
de	ADP	de
remplir	VERB	remplir
nos	DET	notre
cœurs	NOUN	cœur
de	ADP	de
grands	ADJ	grand
sentiment	NOUN	sentiment
.	PUNCT	.
Mais	CCONJ	mais
ces	DET	ce
histoires	NOUN	histoire
fabuleuses	ADJ	fabuleux
ne	ADV	ne
nous	PRON	nous
causant	VERB	causer
qu	ADV	qu
'	ADV	'
une	DET	un
admiration	NOUN	admiration
stérile	ADJ	stérile
,	PUNCT	,
nous	PRON	nous
étonnaient	VERB	étonner
sans	ADP	sans
nous	PRON	nous
satisfaire	VERB	satisfaire
.	PUNCT	.
Des	DET	un
caractères	NOUN	caractère
exagérés	ADJ	exagéré
,	PUNCT	,
l	DET	l
'	DET	'
étalage	NOUN	étalage
de	ADP	de
la	DET	le
fausse	ADJ	faux
nature	NOUN	nature
,	PUNCT	,
la	DET	le
métaphysique	NOUN	métaphysique
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
ne	ADV	ne
pouvaient	VERB	pouvoir
éveiller	VERB	éveiller
en	ADP	en
nous	PRON	nous
cet	DET	ce
avant-goût	NOUN	avant-goût
des	ADP	de
voluptés	NOUN	volupté
de	ADP	de
l	DET	l
'	DET	'
âme	NOUN	âme
pour	ADP	pour
lesquelles	PRON	lequel
nous	PRON	nous
étions	AUX	être
nés	VERB	naître
,	PUNCT	,
que	PRON	que
nous	PRON	nous
desirions	VERB	desirier
sans	ADP	sans
les	PRON	le
connaître	VERB	connaître
,	PUNCT	,
et	CCONJ	et
que	PRON	que
nous	PRON	nous
appellions	VERB	appellier
déjà	ADV	déjà
par	ADP	par
des	DET	un
soupirs	NOUN	soupir
involontaires	ADJ	involontaire
.	PUNCT	.
Le	DET	le
hasard	NOUN	hasard
nous	PRON	nous
procura	VERB	procurer
les	DET	le
tragédies	NOUN	tragédie
de	ADP	de
Racine	PROPN	Racine
.	PUNCT	.
Avec	ADP	avec
quelle	DET	quel
avidité	NOUN	avidité
nous	PRON	nous
parcourûmes	VERB	parcourir
ce	DET	ce
code	NOUN	code
sublime	ADJ	sublime
de	ADP	de
tendresse	NOUN	tendresse
et	CCONJ	et
de	ADP	de
grands	ADJ	grand
sentiment	NOUN	sentiment
!	PUNCT	!
Nous	PRON	nous
nous	PRON	nous
mîmes	VERB	mettre
à	ADP	à
l	DET	l
'	DET	'
unisson	NOUN	unisson
des	ADP	de
personnages	NOUN	personnage
.	PUNCT	.
Là	ADV	là
,	PUNCT	,
nos	DET	notre
cœurs	NOUN	cœur
se	PRON	se
virent	VERB	voir
dans	ADP	dans
divers	DET	divers
tableaux	NOUN	tableau
,	PUNCT	,
comme	ADP	comme
dans	ADP	dans
un	DET	un
miroir	NOUN	miroir
enchanteur	ADJ	enchanteur
.	PUNCT	.
Ils	PRON	il
tressaillirent	VERB	tressaillir
de	ADP	de
la	DET	le
joie	NOUN	joie
de	ADP	de
se	PRON	se
connaître	VERB	connaître
,	PUNCT	,
du	ADP	de
charme	NOUN	charme
de	ADP	de
goûter	VERB	goûter
une	DET	un
vie	NOUN	vie
toute	ADV	toute
nouvelle	ADJ	nouveau
,	PUNCT	,
et	CCONJ	et
d	ADP	d
'	ADP	'
en	PRON	en
espérer	VERB	espérer
une	DET	un
plus	ADV	plus
délicieuse	ADJ	délicieux
encore	ADV	encore
.	PUNCT	.
Pendantlong	ADP	pendantlong
-	ADV	-
temps	ADV	temps
nous	PRON	nous
ne	ADV	ne
voulumes	VERB	voulumer
point	PRON	point
d	DET	d
'	DET	'
autre	ADJ	autre
livre	NOUN	livre
que	SCONJ	que
celui	PRON	celui
-là	PRON	-là
.	PUNCT	.
Dès	ADP	dès
que	SCONJ	que
l	DET	l
'	DET	'
habitude	NOUN	habitude
de	ADP	de
comparer	VERB	comparer
eut	AUX	avoir
commencé	VERB	commencer
à	ADP	à
développer	VERB	développer
en	ADP	en
nous	PRON	nous
le	DET	le
sentiment	NOUN	sentiment
du	ADP	de
goût	NOUN	goût
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
nous	PRON	nous
fûmes	VERB	être
plus	ADV	plus
en	ADP	en
état	NOUN	état
de	ADP	de
juger	VERB	juger
;	PUNCT	;
quand	SCONJ	quand
nous	PRON	nous
eûmes	VERB	avoir
une	DET	un
idée	NOUN	idée
de	ADP	de
la	DET	le
beauté	NOUN	beauté
essentielle	ADJ	essentiel
des	ADP	de
choses	NOUN	chose
,	PUNCT	,
nous	PRON	nous
lûmes	VERB	lire
,	PUNCT	,
nous	PRON	nous
admirâmes	VERB	admirer
les	DET	le
différentes	ADJ	différent
productions	NOUN	production
du	ADP	de
génie	NOUN	génie
,	PUNCT	,
mais	CCONJ	mais
pour	ADP	pour
revenir	VERB	revenir
toujours	ADV	toujours
avec	ADP	avec
un	DET	un
nouveau	ADJ	nouveau
plaisir	NOUN	plaisir
au	ADP	au
poète	NOUN	poète
immortel	ADJ	immortel
dont	PRON	dont
nous	PRON	nous
avions	AUX	avoir
senti	VERB	sentir
le	DET	le
prix	NOUN	prix
dès	ADP	dès
le	DET	le
moment	NOUN	moment
que	PRON	que
nous	PRON	nous
avions	AUX	avoir
commencé	VERB	commencer
d	ADP	d
'	ADP	'
aimer	VERB	aimer
.	PUNCT	.
Cependant	ADV	cependant
nous	PRON	nous
fûmes	VERB	être
distraits	VERB	distraire
dans	ADP	dans
cette	DET	ce
lecture	NOUN	lecture
intéressante	ADJ	intéressant
,	PUNCT	,
par	ADP	par
la	DET	le
lecture	NOUN	lecture
d	ADP	d
'	ADP	'
un	DET	un
ouvrage	NOUN	ouvrage
plus	ADV	plus
fait	VERB	faire
encore	ADV	encore
pour	ADP	pour
toucher	VERB	toucher
des	DET	un
amant	NOUN	amant
comme	ADP	comme
nous	PRON	nous
.	PUNCT	.
C	PRON	c
'	PRON	'
était	AUX	être
la	DET	le
nouvelle	ADJ	nouveau
Héloïse	PROPN	Héloïse
.	PUNCT	.
Qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
juge	VERB	juger
de	ADP	de
son	DET	son
effet	NOUN	effet
sur	ADP	sur
de	DET	de
jeunes	ADJ	jeune
cœurs	NOUN	cœur
que	PRON	que
le	DET	le
besoin	NOUN	besoin
des	ADP	de
grandes	ADJ	grand
émotions	NOUN	émotion
tourmente	VERB	tourmente
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
n	ADV	n
'	ADV	'
ont	AUX	avoir
encore	ADV	encore
éprouvé	VERB	éprouver
que	ADV	que
des	DET	un
passions	NOUN	passion
douces	ADJ	doux
.	PUNCT	.
Pour	ADP	pour
la	DET	le
première	ADJ	premier
fois	NOUN	fois
nous	PRON	nous
fûmes	VERB	être
troublés	VERB	troubler
,	PUNCT	,
ravis	VERB	ravir
,	PUNCT	,
enivrés	VERB	enivrer
.	PUNCT	.
Pour	ADP	pour
la	DET	le
première	ADJ	premier
fois	NOUN	fois
nous	PRON	nous
bûmes	VERB	boire
à	ADP	à
longs	ADJ	long
traits	NOUN	trait
le	DET	le
philtre	NOUN	philtre
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
;	PUNCT	;
mais	CCONJ	mais
nos	DET	notre
cœurs	NOUN	cœur
ne	ADV	ne
furent	AUX	être
électrisés	VERB	électriser
par	ADP	par
le	DET	le
sentiment	NOUN	sentiment
,	PUNCT	,
quepour	ADP	quepour
être	AUX	être
aggrandis	VERB	aggrandis
par	ADP	par
la	DET	le
vertu	NOUN	vertu
.	PUNCT	.
Plus	ADV	plus
nous	PRON	nous
vîmes	VERB	voir
de	DET	de
félicité	NOUN	félicité
dans	ADP	dans
les	DET	le
nœuds	NOUN	nœud
qu	PRON	que
'	SCONJ	'
il	PRON	il
cimente	VERB	cimente
,	PUNCT	,
plus	ADV	plus
nous	PRON	nous
reconnûmes	VERB	reconnaître
qu	SCONJ	qu
'	SCONJ	'
ils	PRON	il
n	ADV	n
'	ADV	'
ont	VERB	avoir
de	DET	de
force	NOUN	force
et	CCONJ	et
d	DET	d
'	ADP	'
attrait	NOUN	attrait
que	ADV	que
par	ADP	par
l	DET	l
'	DET	'
inaltérable	ADJ	inaltérable
pureté	NOUN	pureté
des	ADP	de
âmes	NOUN	âme
;	PUNCT	;
et	CCONJ	et
en	ADP	en
nous	PRON	nous
faisant	VERB	faire
un	DET	un
devoir	NOUN	devoir
sacré	ADJ	sacrer
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
,	PUNCT	,
nous	PRON	nous
nous	PRON	nous
fîmes	VERB	faire
une	DET	un
obligation	NOUN	obligation
plus	ADV	plus
sainte	ADJ	saint
de	ADP	de
la	DET	le
sagesse	NOUN	sagesse
.	PUNCT	.
Les	DET	le
épreuves	NOUN	épreuve
de	ADP	de
Julie	PROPN	Julie
et	CCONJ	et
de	ADP	de
saint-Preux	PROPN	saint-Preux
nous	PRON	nous
apprirent	VERB	apprendre
qu	SCONJ	qu
'	SCONJ	'
une	DET	un
faiblesse	NOUN	faiblesse
excusable	ADJ	excusable
entraîne	VERB	entraîne
dans	ADP	dans
des	DET	un
écarts	NOUN	écart
qui	PRON	qui
ne	ADV	ne
s	PRON	s
'	PRON	'
excusent	VERB	excuser
pas	ADV	pas
;	PUNCT	;
que	SCONJ	que
le	DET	le
premier	ADJ	premier
soupir	NOUN	soupir
de	ADP	de
la	DET	le
tendresse	NOUN	tendresse
est	AUX	être
presque	ADV	presque
toujours	ADV	toujours
le	DET	le
signal	NOUN	signal
de	ADP	de
l	DET	l
'	DET	'
infortune	NOUN	infortune
;	PUNCT	;
et	CCONJ	et
que	SCONJ	que
le	DET	le
besoin	NOUN	besoin
d	ADP	d
'	ADP	'
aimer	VERB	aimer
,	PUNCT	,
inséparable	ADJ	inséparable
de	ADP	de
la	DET	le
condition	NOUN	condition
d	ADP	d
'	ADP	'
homme	NOUN	homme
,	PUNCT	,
n	ADV	n
'	ADV	'
est	AUX	être
souvent	ADV	souvent
que	ADV	que
le	DET	le
besoin	NOUN	besoin
de	ADP	de
souffrir	VERB	souffrir
.	PUNCT	.
Nous	PRON	nous
versâmes	VERB	verser
des	DET	un
torrent	NOUN	torrent
de	ADP	de
pleurs	NOUN	pleur
sur	ADP	sur
ces	DET	ce
deux	NUM	deux
victimes	NOUN	victime
d	ADP	d
'	ADP	'
une	DET	un
passion	NOUN	passion
si	ADV	si
digne	ADJ	digne
d	ADP	d
'	ADP	'
être	AUX	être
couronnée	VERB	couronner
.	PUNCT	.
Mais	CCONJ	mais
quand	SCONJ	quand
nous	PRON	nous
fûmes	VERB	être
à	ADP	à
cette	DET	ce
lettre	NOUN	lettre
presque	ADV	presque
révoltante	ADJ	révoltant
,	PUNCT	,
où	PRON	où
Julie	PROPN	Julie
annonce	VERB	annoncer
à	ADP	à
son	DET	son
amant	NOUN	amant
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
est	AUX	être
liée	VERB	lier
au	ADP	au
destin	NOUN	destin
d	ADP	d
'	ADP	'
un	DET	un
époux	NOUN	époux
par	ADP	par
une	DET	un
chaîne	NOUN	chaîne
indissoluble	ADJ	indissoluble
,	PUNCT	,
un	DET	un
étouffement	NOUN	étouffement
subit	ADJ	subit
,	PUNCT	,
inexprimable	ADJ	inexprimable
,	PUNCT	,
nous	PRON	nous
saisit	VERB	saisir
en	ADP	en
même	ADJ	même
temps	NOUN	temps
tous	ADJ	tout
les	DET	le
deux	PRON	deux
.	PUNCT	.
Une	DET	un
idée	NOUN	idée
rapide	ADJ	rapide
,	PUNCT	,
effrayante	ADJ	effrayant
,	PUNCT	,
la	DET	le
crainte	NOUN	crainte
d	ADP	d
'	ADP	'
être	AUX	être
séparés	VERB	séparer
nous	PRON	nous
frappa	VERB	frapper
,	PUNCT	,
nous	PRON	nous
rapprocha	VERB	rapprocher
l	DET	l
'	DET	'
un	PRON	un
de	ADP	de
l	DET	l
'	DET	'
autre	PRON	autre
;	PUNCT	;
et	CCONJ	et
nos	DET	notre
bras	NOUN	bras
se	PRON	se
trouvèrent	VERB	trouver
entrelacés	VERB	entrelacer
,	PUNCT	,
nos	DET	notre
visages	NOUN	visage
unis	VERB	unir
,	PUNCT	,
nos	DET	notre
larmes	NOUN	larme
et	CCONJ	et
nos	DET	notre
soupirs	NOUN	soupir
confondus	VERB	confondre
,	PUNCT	,
sans	ADP	sans
que	SCONJ	que
nous	PRON	nous
eussions	AUX	avoir
même	ADV	même
songé	VERB	songer
à	ADP	à
nous	PRON	nous
livrer	VERB	livrer
à	ADP	à
ce	DET	ce
vif	ADJ	vif
et	CCONJ	et
tendre	ADJ	tendre
embrassement	NOUN	embrassement
.	PUNCT	.
Mais	CCONJ	mais
Ermance	PROPN	Ermance
,	PUNCT	,
pleine	ADJ	plein
encore	ADV	encore
de	ADP	de
la	DET	le
morale	NOUN	morale
répandue	VERB	répandre
dans	ADP	dans
ces	DET	ce
lettres	NOUN	lettre
sublimes	ADJ	sublime
,	PUNCT	,
comme	ADP	comme
effrayée	VERB	effrayer
d	ADP	d
'	ADP	'
elle-même	PRON	lui-même
,	PUNCT	,
me	PRON	me
repousse	VERB	repousse
tout-à-coup	ADV	tout-à-coup
et	CCONJ	et
s	PRON	s
'	PRON	'
arrache	VERB	arrache
de	ADP	de
mon	DET	mon
sein	NOUN	sein
.	PUNCT	.
Hélas	INTJ	Hélas
!	PUNCT	!
J	PRON	j
'	PRON	'
étais	AUX	être
aussi	ADV	aussi
éloigné	ADJ	éloigné
de	ADP	de
soupçonner	VERB	soupçonner
le	DET	le
crime	NOUN	crime
que	SCONJ	que
de	ADP	de
le	PRON	le
commettre	VERB	commettre
.	PUNCT	.
En	ADP	en
la	PRON	le
serrant	VERB	serrer
dans	ADP	dans
mes	DET	mon
bras	NOUN	bras
,	PUNCT	,
je	PRON	je
cédois	VERB	cédois
au	ADP	au
mouvement	NOUN	mouvement
invincible	ADJ	invincible
qui	PRON	qui
m	PRON	m
'	PRON	'
entraînait	VERB	entraîner
vers	ADP	vers
elle	PRON	lui
;	PUNCT	;
et	CCONJ	et
ce	DET	ce
charme	NOUN	charme
si	ADV	si
pur	ADJ	pur
n	ADV	n
'	ADV	'
était	AUX	être
altéré	VERB	altérer
par	ADP	par
aucun	DET	aucun
désirs	NOUN	désir
qu	PRON	que
'	PRON	'
eût	AUX	avoir
pu	VERB	pouvoir
désavouer	VERB	désavouer
la	DET	le
sagesse	NOUN	sagesse
.	PUNCT	.
Cet	DET	ce
ouvrage	NOUN	ouvrage
produisit	VERB	produire
en	ADP	en
nous	PRON	nous
une	DET	un
grande	ADJ	grand
métamorphose	NOUN	métamorphose
.	PUNCT	.
Nous	PRON	nous
devînmes	VERB	devenir
plus	ADV	plus
tendres	ADJ	tendre
,	PUNCT	,
plus	ADV	plus
épris	ADJ	épris
l	DET	l
'	DET	'
un	PRON	un
de	ADP	de
l	DET	l
'	DET	'
autre	PRON	autre
;	PUNCT	;
mais	CCONJ	mais
Ermance	PROPN	Ermance
fut	AUX	être
plus	ADV	plus
réservée	ADJ	réserver
.	PUNCT	.
Elle	PRON	lui
fit	VERB	faire
des	DET	un
vœux	NOUN	vœu
pour	ADP	pour
que	SCONJ	que
mon	DET	mon
amour	NOUN	amour
s	PRON	s
'	PRON	'
accrût	VERB	accroître
;	PUNCT	;
mais	CCONJ	mais
elle	PRON	lui
desira	VERB	desirer
que	SCONJ	que
je	PRON	je
le	PRON	le
fisse	VERB	faire
moins	ADV	moins
éclater	VERB	éclater
.	PUNCT	.
Elle	PRON	lui
espéra	VERB	espérer
plus	ADV	plus
d	ADP	d
'	ADP	'
ardeur	NOUN	ardeur
de	ADP	de
plus	ADV	plus
de	ADP	de
contrainte	NOUN	contrainte
,	PUNCT	,
et	CCONJ	et
plus	ADV	plus
de	ADP	de
jouissance	NOUN	jouissance
de	ADP	de
plus	ADV	plus
de	ADP	de
privation	NOUN	privation
.	PUNCT	.
Tous	ADJ	tout
les	DET	le
hivers	NOUN	hiver
nous	PRON	nous
allions	VERB	allier
passer	VERB	passer
quelques	DET	quelque
mois	NOUN	mois
dans	ADP	dans
une	DET	un
grande	ADJ	grand
ville	NOUN	ville
de	ADP	de
la	DET	le
province	NOUN	province
.	PUNCT	.
Maisle	DET	maisle
temps	NOUN	temps
que	PRON	que
les	DET	le
jeunes	ADJ	jeune
personnes	NOUN	personne
de	ADP	de
son	DET	son
âge	NOUN	âge
employaient	VERB	employer
à	ADP	à
meubler	VERB	meubler
leur	DET	leur
cerveau	NOUN	cerveau
des	ADP	de
petites	ADJ	petit
formules	NOUN	formule
de	ADP	de
la	DET	le
coquetterie	NOUN	coquetterie
,	PUNCT	,
à	ADP	à
étudier	VERB	étudier
l	DET	l
'	DET	'
art	NOUN	art
de	ADP	de
substituer	VERB	substituer
la	DET	le
beauté	NOUN	beauté
de	ADP	de
convention	NOUN	convention
à	ADP	à
la	DET	le
beauté	NOUN	beauté
primitive	ADJ	primitif
et	CCONJ	et
simple	ADJ	simple
de	ADP	de
la	DET	le
nature	NOUN	nature
,	PUNCT	,
Ermance	PROPN	Ermance
le	PRON	le
consacrait	VERB	consacrer
à	ADP	à
cultiver	VERB	cultiver
,	PUNCT	,
à	ADP	à
éclairer	VERB	éclairer
sa	DET	son
raison	NOUN	raison
.	PUNCT	.
Rousseau	PROPN	Rousseau
devint	VERB	devenir
son	DET	son
auteur	NOUN	auteur
de	ADP	de
choix	NOUN	choix
.	PUNCT	.
Elle	PRON	lui
passait	VERB	passer
les	DET	le
jours	NOUN	jour
,	PUNCT	,
les	DET	le
nuits	NOUN	nuit
,	PUNCT	,
à	ADP	à
le	PRON	le
lire	VERB	lire
,	PUNCT	,
à	ADP	à
le	PRON	le
méditer	VERB	méditer
;	PUNCT	;
et	CCONJ	et
à	ADP	à
part	ADP	part
ses	DET	son
erreurs	NOUN	erreur
,	PUNCT	,
ses	DET	son
idées	NOUN	idée
bizarres	ADJ	bizarre
et	CCONJ	et
systématiques	ADJ	systématique
,	PUNCT	,
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
ne	ADV	ne
cherchait	VERB	chercher
point	ADV	point
à	ADP	à
justifier	VERB	justifier
,	PUNCT	,
par	ADV	par
-	ADV	-
tout	ADV	tout
il	PRON	il
pensait	VERB	penser
ce	PRON	ce
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
eût	AUX	avoir
pensé	VERB	penser
,	PUNCT	,
par	ADV	par
-	ADV	-
tout	ADV	tout
elle	PRON	lui
reconnaissait	VERB	reconnaître
le	DET	le
langage	NOUN	langage
de	ADP	de
son	DET	son
cœur	NOUN	cœur
.	PUNCT	.
La	DET	le
vénération	NOUN	vénération
de	ADP	de
ce	DET	ce
philosophe	NOUN	philosophe
pour	ADP	pour
ceux	PRON	celui
de	ADP	de
l	DET	l
'	DET	'
antiquité	NOUN	antiquité
,	PUNCT	,
lui	PRON	lui
donna	VERB	donner
l	DET	l
'	DET	'
envie	NOUN	envie
de	ADP	de
s	PRON	s
'	PRON	'
entretenir	VERB	entretenir
avec	ADP	avec
ces	DET	ce
illustres	ADJ	illustre
morts	NOUN	mort
.	PUNCT	.
Tous	ADJ	tout
lui	PRON	lui
passèrent	VERB	passer
sous	ADP	sous
les	DET	le
yeux	NOUN	oeil
.	PUNCT	.
Elle	PRON	lui
puisa	VERB	puiser
dans	ADP	dans
ces	DET	ce
précieux	ADJ	précieux
dépôts	NOUN	dépôt
confiés	VERB	confier
à	ADP	à
la	DET	le
postérité	NOUN	postérité
,	PUNCT	,
comme	ADP	comme
à	ADP	à
la	DET	le
source	NOUN	source
de	ADP	de
la	DET	le
modération	NOUN	modération
,	PUNCT	,
de	ADP	de
la	DET	le
sagesse	NOUN	sagesse
et	CCONJ	et
de	ADP	de
l	DET	l
'	DET	'
humanité	NOUN	humanité
;	PUNCT	;
mais	CCONJ	mais
elle	PRON	lui
fut	AUX	être
en	ADP	en
garde	NOUN	garde
contre	ADP	contre
les	DET	le
sophismes	NOUN	sophisme
et	CCONJ	et
les	DET	le
écarts	NOUN	écart
du	ADP	de
génie	NOUN	génie
.	PUNCT	.
Elle	PRON	lui
discuta	VERB	discuter
,	PUNCT	,
pesa	VERB	peser
les	DET	le
différents	ADJ	différent
systèmes	NOUN	système
,	PUNCT	,
les	PRON	le
soumit	VERB	soumettre
tous	ADJ	tout
à	ADP	à
l	DET	l
'	DET	'
examen	NOUN	examen
de	ADP	de
sa	DET	son
raison	NOUN	raison
précoce	ADJ	précoce
et	CCONJ	et
peu	ADV	peu
ordinaire	ADJ	ordinaire
,	PUNCT	,
perça	VERB	percer
les	DET	le
nuages	NOUN	nuage
élevés	VERB	élever
par	ADP	par
l	DET	l
'	DET	'
erreur	NOUN	erreur
,	PUNCT	,
quelquefois	ADV	quelquefois
par	ADP	par
l	DET	l
'	DET	'
orgueil	NOUN	orgueil
autour	ADV	autour
de	ADP	de
la	DET	le
vérité	NOUN	vérité
,	PUNCT	,
sansjamais	ADV	sansjamais
perdre	VERB	perdre
le	DET	le
fil	NOUN	fil
de	ADP	de
la	DET	le
nature	NOUN	nature
qu	PRON	que
'	PRON	'
elle	PRON	lui
avait	AUX	avoir
adoptée	VERB	adopter
pour	ADP	pour
guide	NOUN	guide
;	PUNCT	;
et	CCONJ	et
elle	PRON	lui
en	PRON	en
revint	VERB	revenir
plus	ADV	plus
invariable	ADJ	invariable
dans	ADP	dans
les	DET	le
principes	NOUN	principe
vrais	ADJ	vrai
et	CCONJ	et
simples	ADJ	simple
,	PUNCT	,
auxquels	PRON	auxquels
elle	PRON	lui
tenait	VERB	tenir
déjà	ADV	déjà
par	ADP	par
des	DET	un
nœuds	NOUN	nœud
si	ADV	si
forts	ADJ	fort
.	PUNCT	.
Sa	DET	son
prétention	NOUN	prétention
n	ADV	n
'	ADV	'
était	AUX	être
point	ADV	point
d	ADP	d
'	ADP	'
être	AUX	être
la	DET	le
femme	NOUN	femme
savante	ADJ	savant
de	ADP	de
son	DET	son
siècle	NOUN	siècle
,	PUNCT	,
de	ADP	de
connaître	VERB	connaître
la	DET	le
loi	NOUN	loi
éternelle	ADJ	éternel
de	ADP	de
la	DET	le
nature	NOUN	nature
.	PUNCT	.
Elle	PRON	lui
ne	ADV	ne
voulait	VERB	vouloir
pas	ADV	pas
acquérir	VERB	acquérir
,	PUNCT	,
encore	ADV	encore
moins	ADV	moins
étaler	VERB	étaler
,	PUNCT	,
une	DET	un
vaine	ADJ	vain
érudition	NOUN	érudition
.	PUNCT	.
Persuadée	VERB	persuader
que	SCONJ	que
l	DET	l
'	DET	'
homme	NOUN	homme
est	AUX	être
plus	ADV	plus
près	ADV	près
de	ADP	de
la	DET	le
vertu	NOUN	vertu
que	SCONJ	que
du	ADP	de
génie	NOUN	génie
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
n	ADV	n
'	ADV	'
a	VERB	avoir
pas	ADV	pas
besoin	NOUN	besoin
de	ADP	de
la	DET	le
science	NOUN	science
pour	ADP	pour
trouver	VERB	trouver
le	DET	le
bonheur	NOUN	bonheur
,	PUNCT	,
elle	PRON	lui
craignit	VERB	craindre
de	ADP	de
s	PRON	s
'	PRON	'
enfoncer	VERB	enfoncer
dans	ADP	dans
le	DET	le
dédale	NOUN	dédale
des	ADP	de
vérités	NOUN	vérité
abstraites	ADJ	abstrait
et	CCONJ	et
spéculatives	ADJ	spéculatif
.	PUNCT	.
Ses	DET	son
recherches	NOUN	recherche
n	ADV	n
'	ADV	'
avaient	VERB	avoir
pour	ADP	pour
objet	NOUN	objet
que	ADV	que
de	ADP	de
savoir	VERB	savoir
la	DET	le
règle	NOUN	règle
commune	ADJ	commun
des	ADP	de
devoirs	NOUN	devoir
de	ADP	de
son	DET	son
sexe	NOUN	sexe
.	PUNCT	.
Elles	PRON	lui
devaient	VERB	devoir
se	PRON	se
borner	VERB	borner
à	ADP	à
ce	PRON	ce
qui	PRON	qui
importait	VERB	importer
à	ADP	à
sa	DET	son
tranquillité	NOUN	tranquillité
;	PUNCT	;
à	ADP	à
la	DET	le
connaissance	NOUN	connaissance
des	ADP	de
vertus	NOUN	vertu
domestiques	ADJ	domestique
;	PUNCT	;
de	ADP	de
celles	PRON	celui
qu	PRON	que
'	PRON	'
exige	VERB	exiger
le	DET	le
pacte	NOUN	pacte
social	ADJ	social
;	PUNCT	;
à	ADP	à
la	DET	le
connaissance	NOUN	connaissance
générale	ADJ	général
des	ADP	de
lois	NOUN	loi
de	ADP	de
l	DET	l
'	DET	'
univers	NOUN	univers
;	PUNCT	;
des	ADP	de
rapports	NOUN	rapport
de	ADP	de
l	DET	l
'	DET	'
homme	NOUN	homme
avec	ADP	avec
l	DET	l
'	DET	'
homme	NOUN	homme
,	PUNCT	,
avec	ADP	avec
un	DET	un
principe	NOUN	principe
universel	ADJ	universel
et	CCONJ	et
intelligent	ADJ	intelligent
.	PUNCT	.
Elle	PRON	lui
cherchait	VERB	chercher
à	ADP	à
raisonner	VERB	raisonner
l	DET	l
'	DET	'
estime	NOUN	estime
,	PUNCT	,
la	DET	le
haute	ADJ	haut
opinion	NOUN	opinion
qu	PRON	que
'	PRON	'
elle	PRON	lui
avait	VERB	avoir
de	ADP	de
son	DET	son
âme	NOUN	âme
.	PUNCT	.
Mes	DET	mon
réflexions	NOUN	réflexion
n	ADV	n
'	ADV	'
étaient	AUX	être
encore	ADV	encore
que	ADV	que
des	DET	un
sentiment	NOUN	sentiment
;	PUNCT	;
les	DET	le
siennes	NOUN	sienne
étaient	AUX	être
des	DET	un
jugement	NOUN	jugement
motivés	VERB	motiver
,	PUNCT	,
où	PRON	où
elle	PRON	lui
s	PRON	s
'	PRON	'
arrêtait	VERB	arrêter
par	ADP	par
un	DET	un
choix	NOUN	choix
volontaire	ADJ	volontaire
.	PUNCT	.
J	PRON	j
'	PRON	'
avais	VERB	avoir
part	NOUN	part
à	ADP	à
toutes	ADJ	tout
ses	DET	son
lectures	NOUN	lecture
;	PUNCT	;
mais	CCONJ	mais
à	ADP	à
