 	SPACE	 
qu	SCONJ	qu
'	SCONJ	'
ils	PRON	il
se	PRON	se
succédront	VERB	succédront
,	PUNCT	,
d	ADP	d
'	ADP	'
y	PRON	y
trouver	VERB	trouver
toujours	ADV	toujours
de	DET	de
nouvelles	ADJ	nouveau
raisons	NOUN	raison
de	ADP	de
vous	PRON	vous
respecter	VERB	respecter
davantage	ADV	davantage
,	PUNCT	,
d	ADP	d
'	ADP	'
y	PRON	y
puiser	VERB	puiser
mille	NUM	mille
nouveaux	ADJ	nouveau
plaisirs	NOUN	plaisir
dont	PRON	dont
je	PRON	je
n	ADV	n
'	ADV	'
aurai	VERB	avoir
point	ADV	point
à	ADP	à
me	PRON	me
repentir	VERB	repentir
,	PUNCT	,
et	CCONJ	et
millenouveaux	ADJ	millenouveal
sentiment	NOUN	sentiment
dont	PRON	dont
j	PRON	j
'	PRON	'
aurai	VERB	avoir
à	ADP	à
m	PRON	m
'	PRON	'
honorer	VERB	honorer
!	PUNCT	!
S	SCONJ	s
'	SCONJ	'
il	PRON	il
arrivait	VERB	arriver
,	PUNCT	,
car	CCONJ	car
il	PRON	il
ne	ADV	ne
faut	VERB	falloir
jurer	VERB	jurer
de	ADP	de
rien	PRON	rien
,	PUNCT	,
que	SCONJ	que
vous	PRON	vous
me	PRON	me
demandassiez	VERB	demander
des	DET	un
conseils	NOUN	conseil
,	PUNCT	,
dans	ADP	dans
ces	DET	ce
circonstances	NOUN	circonstance
délicates	ADJ	délicat
où	PRON	où
le	DET	le
cœur	NOUN	cœur
ne	ADV	ne
permet	VERB	permettre
pas	ADV	pas
de	ADP	de
prendre	VERB	prendre
un	DET	un
parti	NOUN	parti
,	PUNCT	,
sans	ADP	sans
affliger	VERB	affliger
votre	DET	votre
sensibilité	NOUN	sensibilité
,	PUNCT	,
je	PRON	je
tâcherois	VERB	tâcherois
de	ADP	de
la	PRON	le
diriger	VERB	diriger
et	CCONJ	et
de	ADP	de
la	PRON	le
fixer	VERB	fixer
de	ADP	de
manière	NOUN	manière
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
fût	AUX	être
toujours	ADV	toujours
la	DET	le
source	NOUN	source
et	CCONJ	et
l	DET	l
'	DET	'
instrument	NOUN	instrument
de	ADP	de
votre	DET	votre
bonheur	NOUN	bonheur
;	PUNCT	;
et	CCONJ	et
si	SCONJ	si
je	PRON	je
faisais	VERB	faire
parler	VERB	parler
la	DET	le
raison	NOUN	raison
,	PUNCT	,
je	PRON	je
lui	PRON	lui
prêterois	VERB	prêterois
un	DET	un
langage	NOUN	langage
si	ADV	si
tendre	ADJ	tendre
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
loin	ADV	loin
d	ADP	d
'	ADP	'
en	PRON	en
être	AUX	être
effrayée	VERB	effrayer
,	PUNCT	,
vous	PRON	vous
vous	PRON	vous
sentiriez	VERB	sentir
doucement	ADV	doucement
entraîné	VERB	entraîner
par	ADP	par
elle	PRON	lui
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	PUNCT	'
en	ADP	en
lui	PRON	lui
cédant	VERB	céder
,	PUNCT	,
vous	PRON	vous
ne	ADV	ne
croiriez	VERB	croire
qu	ADV	qu
'	PUNCT	'
obéir	VERB	obéir
à	ADP	à
un	DET	un
doux	ADJ	doux
penchant	NOUN	penchant
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
6	NUM	6
à	ADP	à
la	DET	le
même	ADJ	même
.	PUNCT	.

	SPACE	

j	PRON	j
'	PRON	'
ai	AUX	avoir
laissé	VERB	laisser
hier	ADV	hier
m.	NOUN	m.
Le	DET	le
commandeur	NOUN	commandeur
malade	ADJ	malade
,	PUNCT	,
ce	DET	ce
bon	ADJ	bon
parent	NOUN	parent
qui	PRON	qui
vous	PRON	vous
tientlieu	VERB	tientlieu
de	ADP	de
père	NOUN	père
,	PUNCT	,
ce	DET	ce
vieillard	NOUN	vieillard
courtois	ADJ	courtois
et	CCONJ	et
sensible	ADJ	sensible
qui	PRON	qui
fait	AUX	faire
oublier	VERB	oublier
ses	DET	son
années	NOUN	année
,	PUNCT	,
ou	CCONJ	ou
n	ADV	n
'	ADV	'
en	PRON	en
fait	AUX	faire
ressouvenir	VERB	ressouvenir
que	ADV	que
pour	ADP	pour
montrer	VERB	montrer
que	SCONJ	que
l	DET	l
'	DET	'
hiver	NOUN	hiver
a	VERB	avoir
ses	DET	son
roses	NOUN	rose
ainsi	ADV	ainsi
que	SCONJ	que
le	DET	le
printemps	NOUN	printemps
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
est	AUX	être
des	DET	un
fleurs	NOUN	fleur
pour	ADP	pour
toutes	ADJ	tout
les	DET	le
saisons	NOUN	saison
de	ADP	de
la	DET	le
vie	NOUN	vie
.	PUNCT	.
Ayez	VERB	avoir
la	DET	le
bonté	NOUN	bonté
,	PUNCT	,
madame	NOUN	monsieur
,	PUNCT	,
de	ADP	de
me	PRON	me
donner	VERB	donner
de	ADP	de
ses	DET	son
nouvelles	NOUN	nouvelle
;	PUNCT	;
je	PRON	je
suis	AUX	être
vraiment	ADV	vraiment
inquiet	ADJ	inquiet
de	ADP	de
sa	DET	son
santé	NOUN	santé
.	PUNCT	.
On	PRON	on
ne	ADV	ne
croit	VERB	croire
point	ADV	point
que	SCONJ	que
les	DET	le
aimables	ADJ	aimable
gens	NOUN	gens
doivent	VERB	devoir
finir	VERB	finir
,	PUNCT	,
ou	CCONJ	ou
du	ADP	de
moins	ADV	moins
est	AUX	être
-ce	PRON	-ce
avec	ADP	avec
peine	NOUN	peine
que	SCONJ	que
l	DET	l
'	DET	'
esprit	NOUN	esprit
se	PRON	se
prête	VERB	prête
à	ADP	à
cette	DET	ce
idée	NOUN	idée
là	ADV	là
.	PUNCT	.
C	PRON	c
'	PRON	'
est	AUX	être
la	DET	le
manie	NOUN	manie
du	ADP	de
cœur	NOUN	cœur
humain	ADJ	humain
de	ADP	de
vouloir	VERB	vouloir
que	SCONJ	que
tout	ADJ	tout
ce	PRON	ce
qui	PRON	qui
lui	PRON	lui
plaît	VERB	plaire
dure	VERB	dure
toujours	ADV	toujours
.	PUNCT	.
Le	DET	le
talent	NOUN	talent
de	ADP	de
conserver	VERB	conserver
tant	ADV	tant
d	ADP	d
'	ADP	'
amabilité	NOUN	amabilité
dans	ADP	dans
la	DET	le
plus	ADV	plus
extrême	ADJ	extrême
vieillesse	NOUN	vieillesse
,	PUNCT	,
semble	VERB	semble
en	ADP	en
effet	NOUN	effet
promettre	VERB	promettre
la	DET	le
plus	ADV	plus
longue	ADJ	long
vie	NOUN	vie
,	PUNCT	,
et	CCONJ	et
Dieu	PROPN	Dieu
peut-être	ADV	peut-être
aurait	AUX	avoir
-il	PRON	il
dû	VERB	devoir
n	ADV	n
'	ADP	'
infliger	VERB	infliger
la	DET	le
peine	NOUN	peine
de	ADP	de
mort	NOUN	mort
que	ADV	que
contre	ADP	contre
les	DET	le
ennuyeux	ADJ	ennuyeux
et	CCONJ	et
les	DET	le
sots	NOUN	sot
.	PUNCT	.
Si	SCONJ	si
cela	PRON	cela
était	VERB	être
,	PUNCT	,
la	DET	le
terre	NOUN	terre
se	PRON	se
dépeupleroit	VERB	dépeupleroit
furieusement	ADV	furieusement
,	PUNCT	,
mais	CCONJ	mais
ne	ADV	ne
deviendrait	VERB	devenir
pas	ADV	pas
pour	ADP	pour
cela	PRON	cela
une	DET	un
solitude	NOUN	solitude
.	PUNCT	.
Lepetit	ADJ	lepetit
nombre	NOUN	nombre
d	ADP	d
'	ADP	'
hommes	NOUN	homme
privilégiés	ADJ	privilégier
qui	PRON	qui
survivrait	VERB	survivre
,	PUNCT	,
en	PRON	en
ferait	VERB	faire
bientôt	ADV	bientôt
un	DET	un
vaste	ADJ	vaste
paradis	NOUN	paradis
terrestre	ADJ	terrestre
.	PUNCT	.
S	SCONJ	s
'	SCONJ	'
il	PRON	il
y	PRON	y
a	VERB	avoir
des	DET	un
déserts	NOUN	désert
aujourd	ADV	aujourd
'	ADV	'
hui	ADV	hui
parmi	ADP	parmi
nous	PRON	nous
,	PUNCT	,
malgré	ADP	malgré
les	DET	le
gens	NOUN	gens
d	ADP	d
'	ADP	'
esprit	NOUN	esprit
qui	PRON	qui
paraissent	VERB	paraître
çà	ADV	çà
et	CCONJ	et
là	ADV	là
dans	ADP	dans
la	DET	le
foule	NOUN	foule
,	PUNCT	,
et	CCONJ	et
si	SCONJ	si
ces	DET	ce
gens	NOUN	gens
d	ADP	d
'	ADP	'
esprit	NOUN	esprit
ne	ADV	ne
font	VERB	faire
pas	ADV	pas
toutes	ADJ	tout
les	DET	le
belles	ADJ	bel
choses	NOUN	chose
qu	PRON	que
'	PRON	'
ils	PRON	il
pourraient	VERB	pouvoir
et	CCONJ	et
voudraient	VERB	vouloir
faire	VERB	faire
,	PUNCT	,
c	PRON	c
'	PRON	'
est	VERB	être
qu	SCONJ	qu
'	SCONJ	'
ils	PRON	il
en	PRON	en
sont	AUX	être
empêchés	VERB	empêcher
par	ADP	par
les	DET	le
sots	NOUN	sot
toujours	ADV	toujours
ameutés	VERB	ameuter
sur	ADP	sur
leur	DET	leur
passage	NOUN	passage
.	PUNCT	.
Ah	INTJ	Ah
!	PUNCT	!
Si	SCONJ	si
les	DET	le
hommes	NOUN	homme
organisés	VERB	organiser
d	ADP	d
'	ADP	'
une	DET	un
certaine	ADJ	certain
manière	NOUN	manière
ne	ADV	ne
devaient	VERB	devoir
point	ADV	point
mourir	VERB	mourir
;	PUNCT	;
cette	DET	ce
idée	NOUN	idée
,	PUNCT	,
qui	PRON	qui
n	ADV	n
'	ADV	'
est	AUX	être
assurément	ADV	assurément
qu	ADV	qu
'	ADV	'
un	DET	un
beau	ADJ	beau
rêve	NOUN	rêve
,	PUNCT	,
serait	AUX	être
bien	ADV	bien
flatteuse	ADJ	flatteur
pour	ADP	pour
ceux	PRON	celui
que	PRON	que
vous	PRON	vous
distinguez	VERB	distinguer
;	PUNCT	;
bien	ADV	bien
sûrs	ADJ	sûr
que	SCONJ	que
votre	DET	votre
amitié	NOUN	amitié
serait	AUX	être
un	DET	un
titre	NOUN	titre
à	ADP	à
l	DET	l
'	DET	'
immortalité	NOUN	immortalité
,	PUNCT	,
ils	PRON	il
espéreroient	VERB	espéreroier
de	ADP	de
vivre	VERB	vivre
avec	ADP	avec
vous	PRON	vous
,	PUNCT	,
pendant	ADP	pendant
une	DET	un
longue	ADJ	long
suite	NOUN	suite
d	ADP	d
'	ADP	'
années	NOUN	année
et	CCONJ	et
de	ADP	de
siècles	NOUN	siècle
.	PUNCT	.
Cette	DET	ce
espérance	NOUN	espérance
même	ADV	même
ne	ADV	ne
fût	AUX	être
-elle	PRON	lui
qu	ADV	qu
'	ADV	'
une	DET	un
illusion	NOUN	illusion
pour	ADP	pour
quelques-uns	PRON	quelques-uns
,	PUNCT	,
servirait	VERB	servir
toujours	ADV	toujours
à	ADP	à
écarter	VERB	écarter
d	ADP	d
'	ADP	'
eux	PRON	lui
les	DET	le
ennuis	NOUN	ennui
qui	PRON	qui
abrègent	VERB	abréger
l	DET	l
'	DET	'
existence	NOUN	existence
,	PUNCT	,
etferoit	VERB	etferoit
au	ADP	au
moins	ADV	moins
bien	ADV	bien
long	ADV	long
-	ADV	-
temps	ADV	temps
le	DET	le
charme	NOUN	charme
et	CCONJ	et
le	DET	le
bonheur	NOUN	bonheur
de	ADP	de
leurs	DET	leur
jours	NOUN	jour
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
7	NUM	7
à	ADP	à
la	DET	le
même	ADJ	même
.	PUNCT	.

	SPACE	

il	PRON	il
faut	VERB	falloir
donc	ADV	donc
que	SCONJ	que
la	DET	le
plus	ADV	plus
agréable	ADJ	agréable
situation	NOUN	situation
d	ADP	d
'	ADP	'
esprit	NOUN	esprit
tienne	VERB	tenir
aux	ADP	à
réflexions	NOUN	réflexion
chagrines	ADJ	chagrin
par	ADP	par
une	DET	un
nuance	NOUN	nuance
insensible	ADJ	insensible
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
les	DET	le
regrets	NOUN	regret
saient	VERB	saier
toujours	ADV	toujours
à	ADP	à
côté	NOUN	côté
des	ADP	de
plaisirs	NOUN	plaisir
.	PUNCT	.
Je	PRON	je
suis	VERB	suivre
avec	ADP	avec
des	DET	un
personnes	NOUN	personne
que	PRON	que
j	PRON	j
'	PRON	'
aime	VERB	aime
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
me	PRON	me
chérissent	VERB	chérir
;	PUNCT	;
jamais	ADV	jamais
on	PRON	on
ne	ADV	ne
m	PRON	m
'	PRON	'
a	AUX	avoir
témoigné	VERB	témoigner
plus	ADV	plus
d	ADP	d
'	ADP	'
attachement	NOUN	attachement
;	PUNCT	;
je	PRON	je
devrais	VERB	devoir
être	AUX	être
satisfait	ADJ	satisfait
,	PUNCT	,
bien	ADV	bien
satisfait	ADJ	satisfait
;	PUNCT	;
mais	CCONJ	mais
trente	NUM	trente
lieues	NOUN	lieue
me	PRON	me
séparent	VERB	séparer
de	ADP	de
vous	PRON	vous
,	PUNCT	,
madame	NOUN	monsieur
:	PUNCT	:
voilà	VERB	voilà
un	DET	un
sujet	NOUN	sujet
de	ADP	de
tristesse	NOUN	tristesse
que	PRON	que
l	DET	l
'	DET	'
empressement	NOUN	empressement
de	ADP	de
tous	ADJ	tout
mes	DET	mon
amis	NOUN	ami
n	ADV	n
'	ADV	'
a	AUX	avoir
pu	VERB	pouvoir
dissiper	VERB	dissiper
.	PUNCT	.
Pourquoi	ADV	pourquoi
aussi	ADV	aussi
m	PRON	m
'	PRON	'
avez	AUX	avoir
-vous	PRON	vous
accoutumé	VERB	accoutumer
à	ADP	à
ne	ADV	ne
pouvoir	VERB	pouvoir
plus	ADV	plus
me	PRON	me
passer	VERB	passer
de	ADP	de
votre	DET	votre
présence	NOUN	présence
?	PUNCT	?
On	PRON	on
m	PRON	m
'	PRON	'
accueille	VERB	accueillir
,	PUNCT	,
on	PRON	on
me	PRON	me
recherche	VERB	recherche
,	PUNCT	,
on	PRON	on
me	PRON	me
fête	VERB	fête
;	PUNCT	;
je	PRON	je
suis	AUX	être
sensible	ADJ	sensible
à	ADP	à
tout	ADJ	tout
cela	PRON	cela
,	PUNCT	,
comme	SCONJ	comme
vous	PRON	vous
pouvez	VERB	pouvoir
croire	VERB	croire
;	PUNCT	;
mais	CCONJ	mais
parmi	ADP	parmi
tout	ADJ	tout
ce	DET	ce
monde	NOUN	monde
qui	PRON	qui
m	PRON	m
'	PRON	'
approche	VERB	approche
et	CCONJ	et
me	PRON	me
caresse	VERB	caresse
,	PUNCT	,
je	PRON	je
vois	VERB	voir
un	DET	un
grand	ADJ	grand
vide	NOUN	vide
que	PRON	que
vous	PRON	vous
seule	ADJ	seul
pourriez	VERB	pouvoir
remplir	VERB	remplir
.	PUNCT	.
Quand	SCONJ	quand
on	PRON	on
a	AUX	avoir
essayé	VERB	essayer
de	ADP	de
votre	DET	votre
commerce	NOUN	commerce
,	PUNCT	,
dont	PRON	dont
le	DET	le
goût	NOUN	goût
le	DET	le
plus	ADV	plus
difficile	ADJ	difficile
ferait	VERB	faire
ses	DET	son
délices	NOUN	délice
,	PUNCT	,
il	PRON	il
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
aisé	ADJ	aisé
de	ADP	de
s	PRON	s
'	PRON	'
accommoder	VERB	accommoder
de	ADP	de
celui	PRON	celui
des	ADP	de
autres	PRON	autre
.	PUNCT	.
Vous	PRON	vous
voir	VERB	voir
et	CCONJ	et
vous	PRON	vous
entendre	VERB	entendre
devient	VERB	devenir
un	DET	un
besoin	NOUN	besoin
pour	ADP	pour
celui	PRON	celui
que	PRON	que
vous	PRON	vous
avez	AUX	avoir
jugé	VERB	juger
digne	ADJ	digne
d	ADP	d
'	ADP	'
entrer	VERB	entrer
dans	ADP	dans
la	DET	le
confidence	NOUN	confidence
de	ADP	de
toutes	ADJ	tout
les	DET	le
grâces	NOUN	grâce
et	CCONJ	et
de	ADP	de
tous	ADJ	tout
les	DET	le
charmes	NOUN	charme
de	ADP	de
votre	DET	votre
esprit	NOUN	esprit
;	PUNCT	;
et	CCONJ	et
dussé	VERB	devoir
-je	PRON	je
être	AUX	être
au	ADP	au
dernier	ADJ	dernier
rang	NOUN	rang
parmi	ADP	parmi
ceux	PRON	celui
qui	PRON	qui
vous	PRON	vous
apprécient	VERB	apprécier
et	CCONJ	et
vous	PRON	vous
admirent	VERB	admettre
tous	ADJ	tout
les	DET	le
jours	NOUN	jour
,	PUNCT	,
il	PRON	il
faut	VERB	falloir
que	SCONJ	que
j	PRON	j
'	PRON	'
y	PRON	y
occupe	VERB	occupe
une	DET	un
place	NOUN	place
,	PUNCT	,
puisque	SCONJ	puisque
vous	PRON	vous
avez	AUX	avoir
daigné	VERB	daigner
m	PRON	m
'	PRON	'
admettre	VERB	admettre
à	ADP	à
partager	VERB	partager
leur	DET	leur
bonheur	NOUN	bonheur
;	PUNCT	;
mais	CCONJ	mais
vous	PRON	vous
ne	ADV	ne
voudrez	VERB	vouloir
pas	ADV	pas
me	PRON	me
ravir	VERB	ravir
un	DET	un
bien	NOUN	bien
que	PRON	que
vous	PRON	vous
m	PRON	m
'	PRON	'
avez	AUX	avoir
offert	VERB	offrir
de	ADP	de
si	ADV	si
bonne	ADJ	bon
grâce	NOUN	grâce
,	PUNCT	,
et	CCONJ	et
dont	PRON	dont
la	DET	le
possession	NOUN	possession
commence	VERB	commencer
à	ADP	à
me	PRON	me
faire	AUX	faire
soupçonner	VERB	soupçonner
que	SCONJ	que
je	PRON	je
vaux	VERB	valoir
quelque	DET	quelque
chose	NOUN	chose
.	PUNCT	.
L	DET	l
'	DET	'
amitié	NOUN	amitié
telle	ADJ	tel
que	SCONJ	que
vous	PRON	vous
l	PRON	l
'	PRON	'
inspirez	VERB	inspirer
,	PUNCT	,
celle	PRON	celui
qui	PRON	qui
est	AUX	être
votre	DET	votre
ouvrage	NOUN	ouvrage
,	PUNCT	,
n	ADV	n
'	ADV	'
est	AUX	être
point	ADV	point
un	DET	un
fruit	NOUN	fruit
trompeurqui	ADJ	trompeurqui
échappe	VERB	échappe
au	ADP	au
moment	NOUN	moment
où	PRON	où
l	PRON	l
'	PUNCT	'
on	PRON	on
vient	VERB	venir
de	ADP	de
le	PRON	le
cueillir	VERB	cueillir
;	PUNCT	;
et	CCONJ	et
vous	PRON	vous
établissez	VERB	établir
trop	ADV	trop
bien	ADV	bien
ce	DET	ce
sentiment	NOUN	sentiment
dans	ADP	dans
un	DET	un
cœur	NOUN	cœur
,	PUNCT	,
pour	ADP	pour
que	SCONJ	que
le	DET	le
vôtre	DET	vôtre
n	ADV	n
'	ADV	'
en	PRON	en
soit	AUX	être
pas	ADV	pas
la	DET	le
source	NOUN	source
inaltérable	ADJ	inaltérable
.	PUNCT	.
Jusqu	ADP	jusqu
'	ADP	'
ici	ADV	ici
l	DET	l
'	DET	'
amitié	NOUN	amitié
m	PRON	m
'	PRON	'
avait	AUX	avoir
paru	VERB	paraître
une	DET	un
chimère	NOUN	chimère
;	PUNCT	;
auprès	ADV	auprès
de	ADP	de
vous	PRON	vous
il	PRON	il
est	AUX	être
impossible	ADJ	impossible
de	ADP	de
ne	ADV	ne
pas	ADV	pas
croire	VERB	croire
à	ADP	à
sa	DET	son
réalité	NOUN	réalité
.	PUNCT	.

	SPACE	

LETTRE	NOUN	lettre
8	NUM	8
au	ADP	au
Comte	NOUN	comte
De	ADP	de
P.	NOUN	p.

	SPACE	

vous	PRON	vous
convenez	VERB	convenir
que	SCONJ	que
Madame	NOUN	monsieur
De	ADP	de
V	NOUN	v
est	AUX	être
fort	ADV	fort
aimable	ADJ	aimable
;	PUNCT	;
mais	CCONJ	mais
vous	PRON	vous
la	PRON	le
croyez	VERB	croire
dangereuse	ADJ	dangereux
,	PUNCT	,
parce	SCONJ	parce
que	SCONJ	que
vous	PRON	vous
lui	PRON	lui
soupçonnez	VERB	soupçonner
du	ADP	de
penchant	NOUN	penchant
à	ADP	à
la	DET	le
coquetterie	NOUN	coquetterie
.	PUNCT	.
Il	PRON	il
y	PRON	y
a	VERB	avoir
plusieurs	DET	plusieurs
années	NOUN	année
que	SCONJ	que
vous	PRON	vous
ne	ADV	ne
l	PRON	l
'	PRON	'
avez	AUX	avoir
vue	VERB	voir
,	PUNCT	,
mon	DET	mon
cher	ADJ	cher
comte	NOUN	comte
;	PUNCT	;
elle	PRON	lui
était	AUX	être
bien	ADV	bien
jeune	ADJ	jeune
alors	ADV	alors
,	PUNCT	,
et	CCONJ	et
peut-être	ADV	peut-être
n	ADV	n
'	ADV	'
était	AUX	être
-elle	PRON	lui
pas	ADV	pas
ce	PRON	ce
qu	PRON	que
'	PRON	'
elle	PRON	lui
est	AUX	être
aujourd	ADV	aujourd
'	ADV	'
hui	ADV	hui
:	PUNCT	:
son	DET	son
mérite	NOUN	mérite
s	PRON	s
'	PRON	'
est	AUX	être
développé	VERB	développer
!	PUNCT	!
Tout	ADV	tout
chez	ADP	chez
elle	PRON	lui
est	AUX	être
séduction	NOUN	séduction
,	PUNCT	,
je	PRON	je
l	PRON	l
'	PRON	'
avoue	VERB	avoue
;	PUNCT	;
mais	CCONJ	mais
l	DET	l
'	DET	'
hommage	NOUN	hommage
qu	PRON	que
'	PRON	'
on	PRON	on
nepeut	VERB	nepeut
refuser	VERB	refuser
d	ADP	d
'	ADP	'
abord	NOUN	abord
aux	ADP	à
grâces	NOUN	grâce
de	ADP	de
sa	DET	son
personne	NOUN	personne
,	PUNCT	,
retourne	VERB	retourne
bientôt	ADV	bientôt
aux	ADP	à
qualités	NOUN	qualité
de	ADP	de
son	DET	son
âme	NOUN	âme
,	PUNCT	,
et	CCONJ	et
le	DET	le
charme	NOUN	charme
qui	PRON	qui
vous	PRON	vous
attire	VERB	attire
à	ADP	à
elle	PRON	lui
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
de	ADP	de
celui	PRON	celui
qui	PRON	qui
en	PRON	en
fait	AUX	faire
redouter	VERB	redouter
les	DET	le
suites	NOUN	suite
.	PUNCT	.
Une	DET	un
coquette	NOUN	coquette
cherche	VERB	cherche
à	ADP	à
subjuguer	VERB	subjuguer
;	PUNCT	;
mais	CCONJ	mais
tout	ADV	tout
en	ADP	en
vous	PRON	vous
captivant	VERB	captiver
par	ADP	par
une	DET	un
espèce	NOUN	espèce
d	ADP	d
'	ADP	'
enchantement	NOUN	enchantement
,	PUNCT	,
elle	PRON	lui
vous	PRON	vous
laisse	VERB	laisse
pressentir	VERB	pressentir
les	DET	le
maux	NOUN	mal
qu	PRON	que
'	PRON	'
elle	PRON	lui
s	PRON	s
'	PRON	'
apprête	VERB	apprête
à	ADP	à
vous	PRON	vous
faire	VERB	faire
.	PUNCT	.
Madame	NOUN	monsieur
De	ADP	de
V	NOUN	v
au	ADP	au
contraire	NOUN	contraire
veut	VERB	vouloir
intéresser	VERB	intéresser
l	DET	l
'	DET	'
âme	NOUN	âme
sans	ADP	sans
chercher	VERB	chercher
à	ADP	à
blesser	VERB	blesser
le	DET	le
cœur	NOUN	cœur
;	PUNCT	;
et	CCONJ	et
si	SCONJ	si
le	DET	le
cœur	NOUN	cœur
ne	ADV	ne
peut	VERB	pouvoir
se	PRON	se
défendre	VERB	défendre
d	ADP	d
'	ADP	'
être	AUX	être
touché	VERB	toucher
de	ADP	de
ses	DET	son
attraits	NOUN	attrait
divers	ADJ	divers
,	PUNCT	,
il	PRON	il
ne	ADV	ne
sent	VERB	sentir
que	ADV	que
des	DET	un
émotions	NOUN	émotion
douces	ADJ	doux
,	PUNCT	,
avant-goût	NOUN	avant-goût
d	ADP	d
'	ADP	'
émotions	NOUN	émotion
plus	ADV	plus
douces	ADJ	doux
encore	ADV	encore
.	PUNCT	.
Ce	PRON	ce
que	PRON	que
dans	ADP	dans
elle	PRON	lui
vous	PRON	vous
jugez	VERB	juger
coquetterie	NOUN	coquetterie
;	PUNCT	;
ce	PRON	ce
qui	PRON	qui
a	AUX	avoir
pu	VERB	pouvoir
sembler	VERB	sembler
tel	ADJ	tel
à	ADP	à
beaucoup	ADV	beaucoup
d	ADP	d
'	ADP	'
autres	ADJ	autre
,	PUNCT	,
n	ADV	n
'	ADV	'
est	AUX	être
que	ADV	que
le	DET	le
besoin	NOUN	besoin
d	ADP	d
'	ADP	'
une	DET	un
âme	NOUN	âme
aimante	ADJ	aimant
qui	PRON	qui
veut	VERB	vouloir
que	SCONJ	que
tout	ADJ	tout
le	DET	le
monde	NOUN	monde
la	PRON	le
chérisse	VERB	chérir
,	PUNCT	,
parce	SCONJ	parce
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
chérit	VERB	chérir
tout	ADJ	tout
le	DET	le
monde	NOUN	monde
.	PUNCT	.
Sa	DET	son
coquetterie	NOUN	coquetterie
n	ADV	n
'	ADV	'
est	AUX	être
point	NOUN	point
de	ADP	de
vanité	NOUN	vanité
,	PUNCT	,
mais	CCONJ	mais
de	ADP	de
sentiment	NOUN	sentiment
,	PUNCT	,
si	SCONJ	si
je	PRON	je
puis	VERB	pouvoir
m	PRON	m
'	PRON	'
exprimer	VERB	exprimer
de	ADP	de
la	DET	le
sorte	NOUN	sorte
;	PUNCT	;
et	CCONJ	et
si	SCONJ	si
elle	PRON	lui
ambitionne	VERB	ambitionne
de	ADP	de
plaireuniversellement	ADV	plaireuniversellement
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
par	ADP	par
un	DET	un
vœu	NOUN	vœu
secret	ADJ	secret
peut-être	ADV	peut-être
de	ADP	de
voir	VERB	voir
s	PRON	s
'	PRON	'
étendre	VERB	étendre
et	CCONJ	et
se	PRON	se
fortifier	VERB	fortifier
les	DET	le
liens	NOUN	lien
de	ADP	de
cette	DET	ce
union	NOUN	union
désirable	ADJ	désirable
,	PUNCT	,
qui	PRON	qui
devrait	VERB	devoir
faire	VERB	faire
de	ADP	de
toutes	ADJ	tout
les	DET	le
sociétés	NOUN	société
des	DET	un
assemblées	NOUN	assemblée
de	ADP	de
frères	NOUN	frère
et	CCONJ	et
d	ADP	d
'	ADP	'
amis	NOUN	ami
.	PUNCT	.
On	PRON	on
ne	ADV	ne
sait	VERB	savoir
pas	ADV	pas
tout	ADJ	tout
ce	PRON	ce
que	PRON	que
peut	VERB	pouvoir
sa	DET	son
sensibilité	NOUN	sensibilité
si	ADV	si
profonde	ADJ	profond
et	CCONJ	et
si	ADV	si
éclairée	VERB	éclairer
.	PUNCT	.
Elle	PRON	lui
a	VERB	avoir
l	DET	l
'	DET	'
affabilité	NOUN	affabilité
,	PUNCT	,
la	DET	le
facilité	NOUN	facilité
,	PUNCT	,
quelquefois	ADV	quelquefois
même	ADV	même
,	PUNCT	,
si	SCONJ	si
vous	PRON	vous
voulez	VERB	vouloir
,	PUNCT	,
la	DET	le
faiblesse	NOUN	faiblesse
que	PRON	que
donne	VERB	donne
la	DET	le
bonté	NOUN	bonté
;	PUNCT	;
mais	CCONJ	mais
elle	PRON	lui
a	VERB	avoir
aussi	ADV	aussi
toute	ADJ	tout
l	DET	l
'	DET	'
énergie	NOUN	énergie
d	ADP	d
'	ADP	'
une	DET	un
âme	NOUN	âme
élevée	ADJ	élevé
qui	PRON	qui
envisage	VERB	envisager
ses	DET	son
ressources	NOUN	ressource
infinies	ADJ	infini
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
voit	VERB	voir
l	DET	l
'	DET	'
estime	NOUN	estime
des	ADP	de
hommes	NOUN	homme
et	CCONJ	et
le	DET	le
bonheur	NOUN	bonheur
qui	PRON	qui
en	PRON	en
est	AUX	être
