 	SPACE	 
éternel	ADJ	éternel
:	PUNCT	:
sur	ADP	sur
la	DET	le
fin	NOUN	fin
de	ADP	de
la	DET	le
quatrième	ADJ	quatrième
année	NOUN	année
,	PUNCT	,
je	PRON	je
m	PRON	m
'	PRON	'
aperçus	VERB	apercevoir
que	SCONJ	que
la	DET	le
supérieure	NOUN	supérieur
m	PRON	m
'	PRON	'
avait	AUX	avoir
communiqué	VERB	communiquer
ce	PRON	ce
qu	PRON	que
'	PRON	'
on	PRON	on
appelle	VERB	appeler
entre	ADP	entre
les	DET	le
honnêtes	ADJ	honnête
gens	NOUN	gens
une	DET	un
galanterie	NOUN	galanterie
.	PUNCT	.
Je	PRON	je
fis	VERB	faire
part	NOUN	part
de	ADP	de
ce	DET	ce
présent	NOUN	présent
à	ADP	à
Rachel	PROPN	Rachel
,	PUNCT	,
qui	PRON	qui
le	PRON	le
rendit	VERB	rendre
à	ADP	à
un	DET	un
noble	NOUN	noble
,	PUNCT	,
le	DET	le
noble	NOUN	noble
à	ADP	à
sa	DET	son
belle-sœur	NOUN	belle-sœur
,	PUNCT	,
la	DET	le
belle-sœur	NOUN	belle-sœur
à	ADP	à
son	DET	son
mari	NOUN	mari
,	PUNCT	,
le	DET	le
mari	NOUN	mari
à	ADP	à
une	DET	un
cortigiana	NOUN	cortigiana
,	PUNCT	,
la	DET	le
cortigiana	NOUN	cortigiana
à	ADP	à
un	DET	un
dominicain	NOUN	dominicain
,	PUNCT	,
le	DET	le
dominicain	NOUN	dominicain
à	ADP	à
son	DET	son
prieur	NOUN	prieur
,	PUNCT	,
et	CCONJ	et
celui-ci	PRON	celui-ci
à	ADP	à
la	DET	le
mère	NOUN	mère
de	ADP	de
mon	DET	mon
aimable	ADJ	aimable
israélite	NOUN	israélite
,	PUNCT	,
tellement	ADV	tellement
que	SCONJ	que
le	DET	le
bonhomme	NOUN	bonhomme
Eléazar	PROPN	Eléazar
en	PRON	en
eut	VERB	avoir
sa	DET	son
part	NOUN	part
.	PUNCT	.
Pour	ADP	pour
comble	NOUN	comble
de	ADP	de
malheur	NOUN	malheur
,	PUNCT	,
mon	DET	mon
maître	NOUN	maître
s	PRON	s
'	PRON	'
avisa	VERB	aviser
de	ADP	de
vendre	VERB	vendre
sa	DET	son
fille	NOUN	fille
à	ADP	à
un	DET	un
turc	NOUN	turc
(	PUNCT	(
car	CCONJ	car
les	DET	le
juifs	NOUN	juif
font	VERB	faire
argent	NOUN	argent
de	ADP	de
tout	PRON	tout
):	PUNCT	):
ma	DET	mon
chère	ADJ	cher
Rachel	PROPN	Rachel
fut	AUX	être
livrée	VERB	livrer
à	ADP	à
mon	DET	mon
insu	NOUN	insu
,	PUNCT	,
et	CCONJ	et
je	PRON	je
n	ADV	n
'	ADV	'
appris	VERB	apprendre
cette	DET	ce
funeste	ADJ	funeste
nouvelle	NOUN	nouvelle
que	ADV	que
trois	NUM	trois
heures	NOUN	heure
après	ADP	après
son	DET	son
départ	NOUN	départ
.	PUNCT	.
Dès	ADP	dès
ce	DET	ce
moment	NOUN	moment
je	PRON	je
résolus	VERB	résoudre
d	ADP	d
'	ADP	'
abandonner	VERB	abandonner
des	DET	un
lieux	NOUN	lieu
qui	PRON	qui
me	PRON	me
rappelaient	VERB	rappeler
trop	ADV	trop
le	DET	le
souvenir	NOUN	souvenir
de	ADP	de
mon	DET	mon
bonheur	NOUN	bonheur
passé	VERB	passer
,	PUNCT	,
pour	ADP	pour
y	PRON	y
vivre	VERB	vivre
désormais	ADV	désormais
tranquille	ADJ	tranquille
.	PUNCT	.
Je	PRON	je
partis	VERB	partir
pour	ADP	pour
Paris	PROPN	Paris
.	PUNCT	.
Je	PRON	je
pris	VERB	prendre
ma	DET	mon
route	NOUN	route
par	ADP	par
l	DET	l
'	DET	'
Autriche	PROPN	Autriche
,	PUNCT	,
la	DET	le
Bavière	PROPN	Bavière
,	PUNCT	,
la	DET	le
Franconie	PROPN	Franconie
,	PUNCT	,
la	DET	le
Westphalie	PROPN	Westphalie
,	PUNCT	,
et	CCONJ	et
par	ADP	par
la	DET	le
Hollande	PROPN	Hollande
,	PUNCT	,
que	PRON	que
j	PRON	j
'	PUNCT	'
avais	VERB	avoir
envie	NOUN	envie
de	ADP	de
voir	VERB	voir
avant	ADP	avant
de	ADP	de
me	PRON	me
rendre	VERB	rendre
en	ADP	en
France	PROPN	France
.	PUNCT	.
Mais	CCONJ	mais
je	PRON	je
fis	VERB	faire
peu	ADV	peu
de	ADP	de
séjour	NOUN	séjour
dans	ADP	dans
cette	DET	ce
république	NOUN	république
,	PUNCT	,
qui	PRON	qui
n	ADV	n
'	ADV	'
est	AUX	être
presque	ADV	presque
'	PUNCT	'
habitée	VERB	habiter
que	ADV	que
par	ADP	par
des	DET	un
maudits	ADJ	maudire
hérétiques	NOUN	hérétique
,	PUNCT	,
ne	ADV	ne
croyant	VERB	croire
ni	CCONJ	ni
aux	ADP	à
indulgences	NOUN	indulgence
,	PUNCT	,
ni	CCONJ	ni
aux	ADP	à
reliques	NOUN	relique
,	PUNCT	,
et	CCONJ	et
n	ADV	n
'	ADV	'
ayant	VERB	avoir
aucun	DET	aucun
respect	NOUN	respect
pour	ADP	pour
la	DET	le
sainte	ADJ	saint
inquisition	NOUN	inquisition
.	PUNCT	.
Aussi	ADV	aussi
Dieu	PROPN	Dieu
les	PRON	le
punit	VERB	punir
bien	ADV	bien
,	PUNCT	,
car	CCONJ	car
il	PRON	il
ne	ADV	ne
se	PRON	se
fait	VERB	faire
point	NOUN	point
de	ADP	de
miracles	NOUN	miracle
chez	ADP	chez
eux	PRON	lui
,	PUNCT	,
et	CCONJ	et
d	ADP	d
'	ADP	'
ici	ADV	ici
à	ADP	à
plus	ADV	plus
de	ADP	de
trois	NUM	trois
cents	DET	cent
ans	NOUN	an
notre	DET	notre
saint	ADJ	saint
père	NOUN	père
le	DET	le
pape	NOUN	pape
n	ADV	n
'	ADV	'
en	PRON	en
canonisera	VERB	canoniser
aucun	PRON	aucun
,	PUNCT	,
payassent	VERB	payer
-ils	PRON	il
le	DET	le
triple	NOUN	triple
de	ADP	de
ce	PRON	ce
que	PRON	que
lescatholiques	NOUN	lescatholique
paient	VERB	payer
pour	ADP	pour
faire	AUX	faire
canoniser	VERB	canoniser
ces	DET	ce
saints	NOUN	saint
.	PUNCT	.
Lorsque	SCONJ	lorsque
je	PRON	je
fus	AUX	être
arrivé	VERB	arriver
à	ADP	à
Paris	PROPN	Paris
,	PUNCT	,
je	PRON	je
me	PRON	me
mis	VERB	mettre
au	ADP	au
large	NOUN	large
avec	ADP	avec
les	DET	le
ducats	NOUN	ducat
que	PRON	que
j	PRON	j
'	PRON	'
avais	AUX	avoir
apportés	VERB	apporter
de	ADP	de
Venise	PROPN	Venise
.	PUNCT	.
Je	PRON	je
commençais	VERB	commencer
même	ADV	même
à	ADP	à
oublier	VERB	oublier
Rachel	PROPN	Rachel
;	PUNCT	;
mais	CCONJ	mais
je	PRON	je
n	ADV	n
'	ADV	'
en	PRON	en
étais	VERB	être
pas	ADV	pas
à	ADP	à
ce	DET	ce
point	NOUN	point
à	ADP	à
l	DET	l
'	DET	'
égard	NOUN	égard
de	ADP	de
la	DET	le
citadine	NOUN	citadin
.	PUNCT	.
Le	DET	le
présent	NOUN	présent
qu	PRON	que
'	PRON	'
elle	PRON	lui
m	PRON	m
'	PRON	'
avait	AUX	avoir
fait	VERB	faire
,	PUNCT	,
me	PRON	me
devenait	VERB	devenir
de	ADP	de
plus	ADV	plus
en	ADP	en
plus	ADV	plus
à	ADP	à
charge	NOUN	charge
.	PUNCT	.
Pour	ADP	pour
comble	NOUN	comble
d	ADP	d
'	ADP	'
infortune	NOUN	infortune
,	PUNCT	,
un	DET	un
médecin	NOUN	médecin
,	PUNCT	,
nommé	VERB	nommer
Mercure	PROPN	Mercure
-	PROPN	-
Bol	PROPN	Bol
-	PROPN	-
Asinos	PROPN	Asinos
,	PUNCT	,
entreprit	VERB	entreprendre
de	ADP	de
me	PRON	me
guérir	VERB	guérir
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
réussit	VERB	réussir
qu	ADV	qu
'	ADV	'
à	ADP	à
irriter	VERB	irriter
mon	DET	mon
mal	NOUN	mal
,	PUNCT	,
en	ADP	en
m	PRON	m
'	PRON	'
escroquant	VERB	escroquer
le	DET	le
reste	NOUN	reste
de	ADP	de
mon	DET	mon
argent	NOUN	argent
.	PUNCT	.
Cependant	ADV	cependant
,	PUNCT	,
comme	SCONJ	comme
ilfallait	VERB	ilfaller
vivre	VERB	vivre
,	PUNCT	,
je	PRON	je
fus	AUX	être
alternativement	ADV	alternativement
laquais	VERB	laquer
,	PUNCT	,
écrivain	NOUN	écrivain
,	PUNCT	,
cocher	NOUN	cocher
,	PUNCT	,
poète	NOUN	poète
,	PUNCT	,
suisse	PROPN	suisse
et	CCONJ	et
colporteur	NOUN	colporteur
.	PUNCT	.
J	PRON	j
'	PRON	'
étais	AUX	être
résolu	VERB	résoudre
de	ADP	de
m	PRON	m
'	PRON	'
en	PRON	en
tenir	VERB	tenir
au	ADP	au
colportage	NOUN	colportage
,	PUNCT	,
lorsque	SCONJ	lorsque
mon	DET	mon
mal	NOUN	mal
redoubla	VERB	redoubler
de	ADP	de
façon	NOUN	façon
que	PRON	que
je	PRON	je
me	PRON	me
trouvai	VERB	trouver
hors	ADP	hors
d	ADP	d
'	ADP	'
état	NOUN	état
de	ADP	de
colporter	VERB	colporter
.	PUNCT	.
J	PRON	j
'	PRON	'
avais	AUX	avoir
derechef	ADV	derechef
amassé	VERB	amasser
quelqu	DET	quelqu
'	DET	'
argent	NOUN	argent
;	PUNCT	;
je	PRON	je
fus	AUX	être
encore	ADV	encore
assez	ADV	assez
dupe	ADJ	dupe
pour	ADP	pour
le	PRON	le
donner	VERB	donner
à	ADP	à
un	DET	un
maudit	ADJ	maudire
charlatan	NOUN	charlatan
,	PUNCT	,
qui	PRON	qui
ne	ADV	ne
réussit	VERB	réussir
pas	ADV	pas
mieux	ADV	mieux
que	SCONJ	que
son	DET	son
prédécesseur	NOUN	prédécesseur
.	PUNCT	.
Enfin	ADV	enfin
,	PUNCT	,
je	PRON	je
ne	ADV	ne
savais	VERB	savoir
que	ADV	que
faire	VERB	faire
,	PUNCT	,
que	SCONJ	que
devenir	VERB	devenir
,	PUNCT	,
lorsque	SCONJ	lorsque
le	DET	le
ciel	NOUN	ciel
,	PUNCT	,
prenant	VERB	prendre
pitié	NOUN	pitié
de	ADP	de
moi	PRON	moi
,	PUNCT	,
me	PRON	me
fit	AUX	faire
connaître	VERB	connaître
le	DET	le
tort	NOUN	tort
que	PRON	que
j	PRON	j
'	PRON	'
avais	VERB	avoir
de	ADP	de
mendier	VERB	mendier
le	DET	le
secours	NOUN	secours
des	ADP	de
hommes	NOUN	homme
,	PUNCT	,
tandis	ADV	tandis
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
y	PRON	y
en	PRON	en
a	VERB	avoir
de	DET	de
divins	ADJ	divin
sur	ADP	sur
la	DET	le
terre	NOUN	terre
.	PUNCT	.
Je	PRON	je
me	PRON	me
souvins	VERB	souvenir
alors	ADV	alors
du	ADP	de
bienheureux	ADJ	bienheureux
saint	NOUN	saint
Jacques	PROPN	Jacques
De	ADP	de
Compostelle	PROPN	Compostelle
en	ADP	en
Galice	PROPN	Galice
;	PUNCT	;
je	PRON	je
fis	VERB	faire
vœu	NOUN	vœu
d	ADP	d
'	ADP	'
aller	VERB	aller
le	PRON	le
visiter	VERB	visiter
à	ADP	à
pieds	NOUN	pied
nus	ADJ	nu
,	PUNCT	,
et	CCONJ	et
de	ADP	de
nevivre	VERB	nevivre
que	ADV	que
de	ADP	de
pain	NOUN	pain
et	CCONJ	et
d	ADP	d
'	ADP	'
eau	NOUN	eau
jusqu	ADP	jusqu
'	ADP	'
à	ADP	à
ce	PRON	ce
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
lui	PRON	lui
plût	VERB	pleuvoir
de	ADP	de
me	PRON	me
rendre	VERB	rendre
ma	DET	mon
première	ADJ	premier
santé	NOUN	santé
.	PUNCT	.
Vous	PRON	vous
me	PRON	me
voyez	VERB	voir
dans	ADP	dans
ce	DET	ce
voyage	NOUN	voyage
;	PUNCT	;
vous	PRON	vous
en	PRON	en
connaissez	VERB	connaître
la	DET	le
cause	NOUN	cause
,	PUNCT	,
en	PRON	en
voici	VERB	voici
l	DET	l
'	DET	'
effet	NOUN	effet
.	PUNCT	.
-en	PUNCT	-en
finissant	VERB	finir
ces	DET	ce
paroles	NOUN	parole
l	DET	l
'	DET	'
espagnol	NOUN	espagnol
nous	PRON	nous
montra	VERB	montrer
son	DET	son
pitoyable	ADJ	pitoyable
pénis	NOUN	pénis
,	PUNCT	,
au	ADP	au
bout	NOUN	bout
duquel	PRON	duquel
pendait	VERB	pendre
une	DET	un
crête	NOUN	crête
semblable	ADJ	semblable
à	ADP	à
celle	PRON	celui
d	ADP	d
'	ADP	'
un	DET	un
coq	NOUN	coq
d	ADP	d
'	ADP	'
Inde	PROPN	Inde
.	PUNCT	.
-oh	INTJ	-oh
!	PUNCT	!
Oh	INTJ	Oh
!	PUNCT	!
Dit	VERB	dire
le	DET	le
compère	NOUN	compère
Mathieu	PROPN	Mathieu
,	PUNCT	,
ceci	PRON	ceci
devient	VERB	devenir
sérieux	ADJ	sérieux
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
un	DET	un
condylome	NOUN	condylome
.	PUNCT	.
-	PUNCT	-
saint	NOUN	saint
Ignace	PROPN	Ignace
!	PUNCT	!
Un	DET	un
condylome	NOUN	condylome
!	PUNCT	!
S	PRON	s
'	PRON	'
écria	VERB	écrier
Diégo	PROPN	Diégo
en	ADP	en
se	PRON	se
signant	VERB	signer
;	PUNCT	;
un	DET	un
conglome	NOUN	conglome
!	PUNCT	!
L	DET	l
'	DET	'
on	NOUN	on
m	PRON	m
'	PRON	'
avait	AUX	avoir
dit	VERB	dire
que	SCONJ	que
ce	PRON	ce
n	ADV	n
'	ADV	'
était	AUX	être
qu	ADV	qu
'	ADV	'
une	DET	un
excrescence	NOUN	excrescence
formée	VERB	former
par	ADP	par
la	DET	le
fixation	NOUN	fixation
de	ADP	de
la	DET	le
lymphe	NOUN	lymphe
,	PUNCT	,
et	CCONJ	et
occasionnée	VERB	occasionner
par	ADP	par
l	DET	l
'	DET	'
habitation	NOUN	habitation
charnelle	ADJ	charnel
que	PRON	que
j	PRON	j
'	PRON	'
avais	AUX	avoir
eue	VERB	avoir
avec	ADP	avec
la	DET	le
citadine	NOUN	citadin
.	PUNCT	.
Ah	INTJ	Ah
!	PUNCT	!
Monseigneur	NOUN	monseigneur
!	PUNCT	!
Faites	VERB	faire
-moi	PRON	moi
l	DET	l
'	DET	'
amitié	NOUN	amitié
de	ADP	de
me	PRON	me
dire	VERB	dire
si	SCONJ	si
ce	DET	ce
condylome	NOUN	condylome
n	ADV	n
'	ADV	'
est	AUX	être
point	ADV	point
un	DET	un
sort	NOUN	sort
que	PRON	que
la	DET	le
citadine	NOUN	citadin
a	AUX	avoir
jeté	VERB	jeter
sur	ADP	sur
cette	DET	ce
partie	NOUN	partie
,	PUNCT	,
en	ADP	en
vengeance	NOUN	vengeance
de	ADP	de
l	DET	l
'	DET	'
amour	NOUN	amour
qu	PRON	que
'	PRON	'
elle	PRON	lui
me	PRON	me
soupçonnait	VERB	soupçonner
avoir	VERB	avoir
pour	ADP	pour
Rachel	PROPN	Rachel
?	PUNCT	?
Hélas	INTJ	Hélas
!	PUNCT	!
C	PRON	c
'	PRON	'
en	PRON	en
est	AUX	être
un	PRON	un
assurément	ADV	assurément
;	PUNCT	;
car	CCONJ	car
la	DET	le
dernière	ADJ	dernier
fois	NOUN	fois
que	SCONJ	que
je	PRON	je
l	PRON	l
'	PRON	'
ai	AUX	avoir
vue	VERB	voir
je	PRON	je
la	PRON	le
trouvai	VERB	trouver
occupée	VERB	occuper
à	ADP	à
lire	VERB	lire
le	DET	le
petit	ADJ	petit
Albert	PROPN	Albert
et	CCONJ	et
les	DET	le
clavicules	NOUN	clavicule
de	ADP	de
Salomon	PROPN	Salomon
.	PUNCT	.
-désabusez	VERB	-désabuser
-vous	PRON	vous
,	PUNCT	,
seigneur	NOUN	seigneur
Diégo	PROPN	Diégo
,	PUNCT	,
dit	VERB	dire
le	DET	le
compère	NOUN	compère
,	PUNCT	,
votre	DET	votre
mal	NOUN	mal
,	PUNCT	,
quoique	ADV	quoique
sérieux	ADJ	sérieux
,	PUNCT	,
n	ADV	n
'	ADV	'
est	AUX	être
point	ADV	point
un	DET	un
sort	NOUN	sort
.	PUNCT	.
La	DET	le
citadine	NOUN	citadin
n	ADV	n
'	ADV	'
est	AUX	être
rien	ADV	rien
moins	ADV	moins
que	SCONJ	que
sorcière	NOUN	sorcière
.	PUNCT	.
La	DET	le
galanterie	NOUN	galanterie
dont	PRON	dont
ellevous	PRON	ellevous
a	AUX	avoir
honoré	VERB	honorer
est	AUX	être
ce	PRON	ce
que	PRON	que
messieurs	NOUN	monsieur
de	ADP	de
la	DET	le
faculté	NOUN	faculté
nomment	VERB	nommer
virus	NOUN	virus
vérolique	ADJ	véroliqu
:	PUNCT	:
ce	DET	ce
virus	NOUN	virus
vous	PRON	vous
a	AUX	avoir
occasioné	VERB	occasioner
quelqu	DET	quelqu
'	ADP	'
épaississement	NOUN	épaississement
dans	ADP	dans
la	DET	le
lymphe	NOUN	lymphe
,	PUNCT	,
d	ADP	d
'	ADP	'
où	SCONJ	où
un	DET	un
relâchement	NOUN	relâchement
dans	ADP	dans
la	DET	le
partie	NOUN	partie
inférieure	ADJ	inférieur
de	ADP	de
l	DET	l
'	DET	'
extrémité	NOUN	extrémité
du	ADP	de
pénis	NOUN	pénis
,	PUNCT	,
d	ADP	d
'	ADP	'
où	SCONJ	où
le	DET	le
condylome	NOUN	condylome
,	PUNCT	,
ou	CCONJ	ou
,	PUNCT	,
si	SCONJ	si
vous	PRON	vous
le	PRON	le
voulez	VERB	vouloir
,	PUNCT	,
le	DET	le
sarcome	NOUN	sarcome
,	PUNCT	,
le	DET	le
marisca	PROPN	marisca
,	PUNCT	,
le	DET	le
fungus	NOUN	fungu
,	PUNCT	,
le	DET	le
ficus	NOUN	ficus
,	PUNCT	,
le	DET	le
thimus	NOUN	thimu
,	PUNCT	,
qui	PRON	qui
signifient	VERB	signifier
tous	ADJ	tout
à	ADP	à
peu	ADV	peu
près	ADV	près
la	DET	le
même	ADJ	même
chose	NOUN	chose
;	PUNCT	;
d	ADP	d
'	ADP	'
où	ADV	où
enfin	ADV	enfin
tous	ADJ	tout
les	DET	le
maux	NOUN	mal
dont	PRON	dont
vous	PRON	vous
vous	PRON	vous
plaignez	VERB	plaindre
...	PUNCT	...
-et	CCONJ	-et
ce	DET	ce
virus	NOUN	virus
,	PUNCT	,
ne	ADV	ne
serait	AUX	être
-ce	PRON	-ce
point	ADV	point
le	DET	le
diable	NOUN	diable
,	PUNCT	,
interrompit	VERB	interrompre
Diégo	PROPN	Diégo
,	PUNCT	,
ou	CCONJ	ou
plutôt	ADV	plutôt
ce	DET	ce
fléau	NOUN	fléau
dont	PRON	dont
Satan	PROPN	Satan
a	AUX	avoir
frappé	VERB	frapper
tant	ADV	tant
de	ADP	de
saints	ADJ	saint
personnages	NOUN	personnage
,	PUNCT	,
nommément	ADV	nommément
le	DET	le
prophète	NOUN	prophète
David	PROPN	David
,	PUNCT	,
le	DET	le
vieux	ADJ	vieux
Lazare	PROPN	Lazare
,	PUNCT	,
le	DET	le
saint	ADJ	saint
homme	NOUN	homme
Job	PROPN	Job
et	CCONJ	et
François	PROPN	François
Ier	ADJ	ier
?	PUNCT	?
-pour	ADP	-pour
le	DET	le
diable	NOUN	diable
,	PUNCT	,
non	ADV	non
,	PUNCT	,
reprit	VERB	reprendre
le	DET	le
compère	NOUN	compère
;	PUNCT	;
pour	ADP	pour
le	DET	le
fléau	NOUN	fléau
dont	PRON	dont
vous	PRON	vous
parlez	VERB	parler
,	PUNCT	,
cela	PRON	cela
se	PRON	se
peut	VERB	pouvoir
.	PUNCT	.
Quoi	ADV	quoi
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
en	PRON	en
soit	VERB	être
,	PUNCT	,
c	PRON	c
'	PRON	'
est	AUX	être
une	DET	un
espèce	NOUN	espèce
de	ADP	de
levain	NOUN	levain
acide	ADJ	acide
,	PUNCT	,
subtil	ADJ	subtil
et	CCONJ	et
coagulant	ADJ	coagulant
,	PUNCT	,
dont	PRON	dont
je	PRON	je
vous	PRON	vous
déferai	VERB	défaire
sans	ADP	sans
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
vous	PRON	vous
en	PRON	en
coûte	VERB	coûte
une	DET	un
obole	NOUN	obole
,	PUNCT	,
si	SCONJ	si
vous	PRON	vous
voulez	VERB	vouloir
retourner	VERB	retourner
à	ADP	à
Paris	PROPN	Paris
avec	ADP	avec
moi	PRON	moi
.	PUNCT	.
-ah	INTJ	-ah
!	PUNCT	!
Si	SCONJ	si
ce	PRON	ce
n	ADV	n
'	ADV	'
est	AUX	être
que	ADV	que
cela	PRON	cela
,	PUNCT	,
s	PRON	s
'	PRON	'
écria	VERB	écrier
Diégo	PROPN	Diégo
,	PUNCT	,
vous	PRON	vous
me	PRON	me
rendez	VERB	rendre
la	DET	le
vie	NOUN	vie
:	PUNCT	:
je	PRON	je
vous	PRON	vous
avoue	VERB	avoue
que	SCONJ	que
ces	DET	ce
mots	NOUN	mot
infernaux	ADJ	infernal
de	ADP	de
virus	NOUN	virus
,	PUNCT	,
de	ADP	de
condylôme	NOUN	condylôme
,	PUNCT	,
de	ADP	de
sarcôme	NOUN	sarcôme
,	PUNCT	,
de	ADP	de
marisca	PROPN	marisca
,	PUNCT	,
de	ADP	de
fungus	PROPN	fungus
,	PUNCT	,
de	ADP	de
ficus	NOUN	ficus
,	PUNCT	,
de	ADP	de
thimus	PROPN	thimus
m	PRON	m
'	PRON	'
avaient	AUX	avoir
effrayé	VERB	effrayer
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
j	PRON	j
'	PRON	'
ai	VERB	avoir
une	DET	un
peurextrême	NOUN	peurextrême
des	ADP	de
revenans	NOUN	revenan
,	PUNCT	,
des	ADP	de
sorciers	NOUN	sorcier
,	PUNCT	,
des	ADP	de
magiciens	NOUN	magicien
,	PUNCT	,
des	ADP	de
loups	NOUN	loup
-	NOUN	-
garous	NOUN	garou
et	CCONJ	et
surtout	ADV	surtout
des	ADP	de
diables	NOUN	diable
.	PUNCT	.
Mais	CCONJ	mais
mon	DET	mon
voyage	NOUN	voyage
de	ADP	de
Compostelle	PROPN	Compostelle
?	PUNCT	?
-quant	ADV	-quant
à	ADP	à
votre	DET	votre
voyage	NOUN	voyage
de	ADP	de
Compostelle	PROPN	Compostelle
,	PUNCT	,
répondit	VERB	répondre
le	DET	le
compère	NOUN	compère
,	PUNCT	,
vous	PRON	vous
le	PRON	le
ferez	VERB	faire
toujours	ADV	toujours
assez	ADV	assez
.	PUNCT	.
Que	PRON	que
sait	VERB	savoir
-on	PRON	on
si	SCONJ	si
ce	PRON	ce
n	ADV	n
'	ADV	'
est	VERB	être
point	ADV	point
par	ADP	par
une	DET	un
faveur	NOUN	faveur
particulière	ADJ	particulier
du	ADP	de
bienheureux	ADJ	bienheureux
saint	NOUN	saint
Jacques	PROPN	Jacques
que	PRON	que
vous	PRON	vous
m	PRON	m
'	PRON	'
avez	AUX	avoir
trouvé	VERB	trouver
ici	ADV	ici
?	PUNCT	?
-cela	PRON	-cela
se	PRON	se
peut	VERB	pouvoir
,	PUNCT	,
répliqua	VERB	répliquer
Diégo	PROPN	Diégo
,	PUNCT	,
car	CCONJ	car
je	PRON	je
n	ADV	n
'	PUNCT	'
ai	AUX	avoir
jamais	ADV	jamais
douté	VERB	douter
de	ADP	de
sa	DET	son
toute	ADJ	tout
puissance	NOUN	puissance
envers	ADP	envers
ceux	PRON	celui
qui	PRON	qui
l	PRON	l
'	PRON	'
invoquent	VERB	invoquer
dans	ADP	dans
leurs	DET	leur
tribulations	NOUN	tribulation
:	PUNCT	:
preuve	NOUN	preuve
de	ADP	de
cela	PRON	cela
,	PUNCT	,
je	PRON	je
me	PRON	me
sens	VERB	sentir
déjà	ADV	déjà
à	ADP	à
moitié	NOUN	moitié
guéri	VERB	guérir
.	PUNCT	.
-holà	PROPN	-holà
,	PUNCT	,
seigneur	NOUN	seigneur
,	PUNCT	,
holà	PROPN	holà
,	PUNCT	,
dit	VERB	dire
le	DET	le
compère	NOUN	compère
,	PUNCT	,
n	ADV	n
'	ADV	'
allez	VERB	aller
pas	ADV	pas
si	ADV	si
vite	ADV	vite
;	PUNCT	;
si	SCONJ	si
j	PRON	j
'	PRON	'
étais	AUX	être
encore	ADV	encore
un	DET	un
charlatan	NOUN	charlatan
,	PUNCT	,
que	PRON	que
deviendriez	VERB	devenir
-vous	PRON	vous
?	PUNCT	?
-eh	INTJ	-eh
!	PUNCT	!
Que	PRON	que
me	PRON	me
peut	VERB	pouvoir
-il	PRON	il
arriver	VERB	arriver
davantage	ADV	davantage
?	PUNCT	?
Répondit	VERB	répondre
Diégo	PROPN	Diégo
;	PUNCT	;
j	PRON	j
'	PRON	'
ai	VERB	avoir
de	ADP	de
temps	NOUN	temps
en	ADP	en
temps	NOUN	temps
des	DET	un
douleurs	NOUN	douleur
insupportables	ADJ	insupportable
à	ADP	à
la	DET	le
tête	NOUN	tête
,	PUNCT	,
dans	ADP	dans
les	DET	le
lombes	NOUN	lombe
,	PUNCT	,
les	DET	le
cuisses	NOUN	cuisse
,	PUNCT	,
les	DET	le
jambes	NOUN	jambe
et	CCONJ	et
les	DET	le
épaules	NOUN	épaule
;	PUNCT	;
j	PRON	j
'	PRON	'
ai	VERB	avoir
un	DET	un
condylome	NOUN	condylome
au	ADP	au
bout	NOUN	bout
du	ADP	de
pénis	NOUN	pénis
,	PUNCT	,
et	CCONJ	et
je	PRON	je
n	ADV	n
'	ADV	'
ai	VERB	avoir
pas	ADV	pas
le	DET	le
sol	NOUN	sol
.	PUNCT	.
-il	PRON	il
pourrait	VERB	pouvoir
arriver	VERB	arriver
,	PUNCT	,
dit	VERB	dire
le	DET	le
compère	NOUN	compère
,	PUNCT	,
que	SCONJ	que
le	DET	le
virus	NOUN	virus
qui	PRON	qui
est	AUX	être
la	DET	le
cause	NOUN	cause
de	ADP	de
vos	DET	votre
douleurs	NOUN	douleur
,	PUNCT	,
de	ADP	de
votre	DET	votre
condylome	NOUN	condylome
et	CCONJ	et
de	ADP	de
votre	DET	votre
misère	NOUN	misère
,	PUNCT	,
vous	PRON	vous
passât	VERB	passer
entièrement	ADV	entièrement
dans	ADP	dans
le	DET	le
sang	NOUN	sang
et	CCONJ	et
y	PRON	y
causât	VERB	causer
des	DET	un
ravages	NOUN	ravage
affreux	ADJ	affreux
.	PUNCT	.
Alors	ADV	alors
,	PUNCT	,
au	ADP	au
lieu	NOUN	lieu
des	ADP	de
maux	NOUN	mal
dont	PRON	dont
vous	PRON	vous
vous	PRON	vous
plaignez	VERB	plaindre
,	PUNCT	,
vous	PRON	vous
sentiriez	VERB	sentir
aux	ADP	à
parties	NOUN	party
génitales	ADJ	génital
une	DET	un
chaleur	NOUN	chaleur
et	CCONJ	et
une	DET	un
ardeur	NOUN	ardeur
extraordinaires	ADJ	extraordinaire
;	PUNCT	;
vos	DET	votre
testicules	NOUN	testicule
se	PRON	se
gonfleraient	VERB	gonfler
,	PUNCT	,
il	PRON	il
vous	PRON	vous
viendrait	VERB	venir
à	ADP	à
l	DET	l
'	DET	'
anus	NOUN	anus
des	ADP	de
verrues	NOUN	verrue
,	PUNCT	,
